,hour,longitude,latitude,value
167,0,104.1393,30.5972,0.0
168,0,103.6999,30.9098,0.0
169,0,103.6718,30.787,0.0
170,0,103.9004,30.6697,0.0
171,0,104.0291,30.6765,8.0
172,0,103.9941,30.7262,7.0
173,0,104.0849,30.5669,0.0
174,0,104.0561,30.5168,0.0
175,0,104.6135,28.7903,0.0
176,0,104.3053,30.5794,0.0
177,0,103.9018,30.8414,0.0
178,0,103.9966,30.7433,0.0
179,0,104.0023,30.7851,0.0
180,0,103.6704,30.803,0.0
181,0,103.6379,30.9887,8.0
182,0,104.1721,30.8164,8.0
183,0,104.1166,30.6358,1.0
184,0,103.8824,30.8251,8.0
185,0,103.9629,30.6334,0.0
186,0,103.8965,30.7081,0.0
187,0,104.0747,30.6428,8.0
188,0,103.6957,30.705,0.0
189,0,103.8996,30.656,0.0
190,0,103.8181,30.6843,8.0
191,0,103.9968,30.4935,0.0
192,0,103.6412,30.9789,8.0
193,0,103.7104,30.6569,0.0
194,0,103.9877,30.6706,0.0
195,0,103.8643,30.5527,0.0
196,0,103.8832,30.7182,0.0
197,0,103.6975,30.6216,0.0
198,0,103.7609,30.8161,0.0
199,0,104.1257,30.7068,8.0
200,0,103.6824,30.9124,0.0
201,0,103.9067,30.7731,8.0
202,0,104.032,30.4954,0.0
203,0,104.1842,30.8252,8.0
204,0,104.0463,30.4948,0.0
205,0,104.2582,30.5799,8.0
206,0,104.0691,30.6712,8.0
207,0,104.0324,30.5632,0.0
208,0,104.064,30.5751,0.0
209,0,103.6501,30.9637,8.0
210,0,104.0945,30.6153,0.0
211,0,103.9966,30.5311,0.0
212,0,103.9811,30.7245,8.0
213,0,104.1427,30.6531,0.0
214,0,103.9164,30.5649,0.0
215,0,104.0733,30.5424,0.0
216,0,104.24,30.8959,7.0
217,0,103.8702,30.8305,0.0
218,0,104.2673,30.5631,0.0
219,0,103.9878,30.6986,0.0
220,0,104.0194,30.5009,0.0
221,0,104.2623,30.5718,8.0
222,0,104.0839,30.4844,0.0
223,0,104.118,30.5707,0.0
224,0,103.8659,30.7197,0.0
225,0,103.8938,30.7886,0.0
226,0,110.3513,19.9815,0.0
227,0,103.6346,31.0036,8.0
228,0,121.476,29.8828,0.0
229,0,104.1017,30.6658,8.0
230,0,104.0949,30.5969,0.0
231,0,103.9044,30.7296,0.0
232,0,103.9733,30.7333,0.0
233,0,103.8281,30.7046,6.0
234,0,103.9963,30.6117,0.0
235,0,103.9527,30.7933,0.0
236,0,103.9817,30.5609,0.0
237,0,103.9275,30.5949,0.0
238,0,121.8132,31.1582,8.0
239,0,104.0401,30.6471,8.0
240,0,120.3438,30.2978,8.0
241,0,104.0456,30.6788,1.0
242,0,103.9768,30.6771,8.0
243,0,103.8172,30.6914,0.0
244,0,104.0796,30.5654,8.0
245,0,104.0593,30.7306,0.0
246,0,103.8104,30.4094,0.0
247,0,103.8128,30.7006,8.0
248,0,103.9264,30.8969,0.0
249,0,103.8508,30.6605,0.0
250,0,104.0378,30.6495,8.0
251,0,103.8204,30.6594,0.0
252,0,103.875,30.6934,0.0
253,0,103.9694,30.7426,0.0
254,0,104.0431,30.6195,0.0
255,0,103.9649,30.672,0.0
256,0,104.2177,30.558,0.0
257,0,103.9951,30.7217,0.0
258,0,103.6826,30.6389,0.0
259,0,104.1274,30.5799,0.0
260,0,103.9865,30.7673,0.0
261,0,103.7771,30.6443,0.0
262,0,103.5327,30.5926,0.0
263,0,104.2423,30.5777,0.0
264,0,103.822,30.7002,6.0
265,0,103.9995,30.5516,0.0
266,0,103.697,30.6322,0.0
267,0,104.2288,30.5365,0.0
268,0,104.0083,30.5279,0.0
269,0,104.0125,30.885,0.0
270,0,103.6535,31.0071,8.0
271,0,104.0863,30.505,0.0
272,0,115.8029,32.892,0.0
273,0,103.8066,30.6983,0.0
274,0,103.8314,30.7205,0.0
275,0,103.9201,30.5877,0.0
276,0,103.994,30.7235,7.0
277,0,103.8948,30.4854,0.0
278,0,104.0673,30.6001,8.0
279,0,104.1477,30.6799,7.0
280,0,103.9137,30.5434,0.0
281,0,103.9516,30.7725,0.0
282,0,103.7233,30.6425,0.0
283,0,104.0954,30.6539,8.0
284,0,103.9132,30.8083,8.0
285,0,104.0663,30.642,8.0
286,0,103.9403,30.7836,0.0
287,0,104.0704,30.6365,1.0
288,0,103.9376,30.5478,0.0
289,0,103.9372,30.5411,0.0
290,0,104.0076,30.6254,0.0
291,0,104.0896,30.5938,0.0
292,0,103.9304,30.8064,0.0
293,0,104.0173,30.6621,1.0
294,0,104.1722,30.6013,7.0
295,0,103.8936,30.8204,0.0
296,0,103.9322,30.5835,8.0
297,0,103.8437,30.7151,8.0
298,0,103.8933,30.5391,0.0
299,0,104.6173,28.7905,0.0
300,0,103.8327,30.6817,8.0
301,0,104.0706,30.6641,8.0
302,0,103.6686,30.7532,0.0
303,0,103.6654,31.0213,8.0
304,0,104.0296,30.5356,0.0
305,0,104.2601,30.8876,8.0
306,0,104.1943,30.5763,0.0
307,0,103.9256,30.709,0.0
308,0,103.931,30.6864,0.0
309,0,104.0831,30.521,0.0
310,0,103.9178,30.8591,0.0
311,0,104.0078,30.4994,0.0
312,0,103.6759,30.764,0.0
313,0,103.6449,30.994,8.0
314,0,104.273,30.8883,8.0
315,0,104.2445,30.8913,7.0
316,0,103.8202,30.421,0.0
317,0,103.8479,30.7719,0.0
318,0,104.1281,30.611,0.0
319,0,103.6667,30.8093,0.0
320,0,104.0231,30.5754,0.0
321,0,104.07,30.6396,8.0
322,0,103.8851,30.8031,0.0
323,0,104.1946,30.8153,8.0
324,0,104.0774,30.5538,8.0
325,0,103.7111,30.6428,0.0
326,0,110.2852,25.2702,0.0
327,0,104.0824,30.549,9.0
328,0,104.1392,30.48,0.0
329,0,104.2905,30.5698,8.0
330,0,103.9314,30.7129,0.0
331,0,103.6659,30.9971,8.0
332,0,103.6533,30.9755,8.0
333,0,103.9569,30.5041,0.0
334,0,104.0768,30.6684,8.0
335,0,104.2485,30.541,10.0
336,0,104.0586,30.5177,0.0
337,0,119.5488,35.4081,8.0
338,0,104.0436,30.51,0.0
339,0,103.6135,30.9942,7.0
340,0,103.6403,30.8967,0.0
341,0,103.656,30.5424,0.0
342,0,113.9379,22.6728,0.0
343,0,104.0028,30.7622,0.0
344,0,103.933,30.5719,8.0
345,0,103.928,30.6825,10.0
346,0,103.6381,30.888,0.0
347,0,104.0944,30.6747,8.0
348,0,103.9912,30.5335,0.0
349,0,103.9523,30.5996,0.0
350,0,103.9179,30.5993,0.0
351,0,104.1573,30.8117,8.0
352,0,106.637,29.4935,0.0
353,0,103.9255,30.6876,8.0
354,0,103.9963,30.5468,0.0
355,0,103.9956,30.5978,0.0
356,0,103.5452,30.5873,0.0
357,0,103.6627,30.6412,0.0
358,0,103.8201,30.7337,0.0
359,0,104.251,30.891,8.0
360,0,104.0585,30.7689,0.0
361,0,104.0416,30.5649,0.0
362,0,103.9859,30.5088,0.0
363,0,104.0907,30.5573,8.0
364,0,103.9092,30.7645,8.0
365,0,104.2512,30.884,8.0
366,0,104.214,30.5656,0.0
367,0,104.0515,30.5818,0.0
368,0,103.9474,30.6955,0.0
369,0,103.6593,30.9839,9.0
370,0,104.0126,30.5771,0.0
371,0,103.8484,30.717,8.0
372,0,103.9183,30.5656,7.0
373,0,104.1639,30.8314,8.0
374,0,103.9958,30.7778,0.0
375,0,104.2601,30.9019,8.0
376,0,103.4992,30.5936,0.0
377,0,104.2652,30.5404,0.0
378,0,103.9684,30.765,0.0
379,0,103.8399,30.7038,0.0
380,0,103.6568,30.994,8.0
381,0,103.964,30.575,6.0
382,0,103.6557,30.8268,0.0
383,0,103.9445,30.6808,0.0
384,0,104.2936,30.8934,8.0
385,0,103.9893,30.4997,0.0
386,0,103.7062,30.6569,0.0
387,0,104.0156,30.7035,1.0
388,0,103.8753,30.8248,0.0
389,0,103.9325,30.5289,0.0
390,0,103.8249,30.8247,0.0
391,0,103.8458,30.7098,8.0
392,0,104.1096,30.6703,8.0
393,0,103.7268,30.6229,0.0
394,0,103.88,30.7422,0.0
395,0,103.7886,30.747,0.0
396,0,103.8973,30.5397,0.0
397,0,104.1195,30.607,0.0
398,0,104.1395,30.6566,0.0
399,0,103.9215,30.576,0.0
400,0,103.9443,30.589,8.0
401,0,103.6505,31.0028,8.0
402,0,104.0938,30.6509,8.0
403,0,104.0624,30.5413,8.0
404,0,104.017,30.686,0.0
405,0,103.979,30.5773,0.0
406,0,104.1,30.6399,1.0
407,0,104.0023,30.6066,0.0
408,0,104.1185,30.5955,8.0
409,0,103.6666,30.628,0.0
410,0,103.6889,30.6091,0.0
411,0,103.873,30.6563,0.0
412,0,103.721,30.8444,0.0
413,0,103.6749,31.0019,8.0
414,0,103.7627,30.6687,0.0
415,0,103.7393,30.8276,0.0
416,0,104.0121,30.7423,8.0
417,0,103.6406,30.9685,8.0
418,0,104.0263,30.7387,0.0
419,0,103.9365,30.572,8.0
420,0,103.9625,30.627,0.0
421,0,104.0536,30.7065,0.0
422,0,104.0563,30.5441,-2.0
423,0,104.091,30.671,8.0
424,0,103.6296,30.9546,8.0
425,0,103.8452,30.698,8.0
426,0,104.0187,30.6492,0.0
427,0,104.0027,30.5749,0.0
428,0,103.6452,30.6441,0.0
429,0,103.7516,30.6621,0.0
430,0,104.1934,30.5796,0.0
431,0,103.9145,30.5702,0.0
432,0,103.8258,30.8069,0.0
433,0,104.0925,30.6025,0.0
434,0,103.6887,30.6399,8.0
435,0,103.8751,30.804,7.0
436,0,104.0637,30.5519,7.0
437,0,103.8828,30.7505,0.0
438,0,103.9707,30.5791,8.0
439,0,103.909,30.7801,0.0
440,0,104.0327,30.5866,8.0
441,0,103.9304,30.796,4.0
442,0,104.2757,30.8823,8.0
443,0,103.629,30.9925,8.0
444,0,104.0699,30.5945,8.0
445,0,104.2257,30.5786,0.0
446,0,104.0369,30.628,0.0
447,0,103.83,30.6988,0.0
448,0,103.8389,30.6781,6.0
449,0,104.0539,30.7881,0.0
450,0,103.8328,30.6492,0.0
451,0,104.1749,30.8247,0.0
452,0,104.1816,30.7277,8.0
453,0,103.9795,30.6853,0.0
454,0,103.6639,30.9845,9.0
455,0,103.721,30.6076,0.0
456,0,103.6565,31.0018,0.0
457,0,104.2353,30.5238,0.0
458,0,103.8884,30.6345,0.0
459,0,104.0658,30.6931,9.0
460,0,104.0803,30.6108,8.0
461,0,103.8911,30.8163,9.0
462,0,103.6586,30.6355,0.0
463,0,104.076,30.593,7.0
464,0,103.8016,30.7627,0.0
465,0,104.0525,30.5195,0.0
466,0,103.8368,30.675,0.0
467,0,104.0177,30.5848,0.0
468,0,104.0719,30.513,0.0
469,0,103.9458,30.6547,0.0
470,0,104.0391,30.6438,8.0
471,0,103.6574,30.9739,9.0
472,0,104.0616,30.6683,1.0
473,0,104.0593,30.639,1.0
474,0,103.9635,30.7185,0.0
475,0,104.1553,30.8367,7.0
476,0,104.0097,30.6299,0.0
477,0,104.0441,30.5611,0.0
478,0,104.1183,30.5893,0.0
479,0,104.0249,30.5755,0.0
480,0,103.789,30.6793,0.0
481,0,103.6997,30.6441,0.0
482,0,103.8464,30.8065,0.0
483,0,103.8204,30.6776,0.0
484,0,104.1125,30.6177,0.0
485,0,103.9763,30.7131,0.0
486,0,103.9077,30.5491,0.0
487,0,103.6706,30.6413,0.0
488,0,103.6146,30.9113,0.0
489,0,104.178,30.8406,8.0
490,0,103.9209,30.7278,0.0
491,0,104.0513,30.7046,8.0
492,0,103.8833,30.6664,0.0
493,0,103.6327,30.9843,8.0
494,0,104.0751,30.6067,8.0
495,0,103.9089,30.7641,0.0
496,0,104.111,30.664,8.0
497,0,104.2804,30.5791,8.0
498,0,103.9664,30.6466,0.0
499,0,104.0338,30.682,1.0
500,1,103.6778,31.034,0.0
501,1,106.5898,29.5657,1.0
502,1,103.8909,30.7155,0.0
503,1,103.6744,31.0199,0.0
504,1,104.0927,30.6992,1.0
505,1,104.2018,30.7464,0.0
506,1,103.7985,30.8774,0.0
507,1,103.9581,30.5783,6.0
508,1,104.2416,30.5575,0.0
509,1,103.7797,30.8886,0.0
510,1,104.1101,30.6216,1.0
511,1,104.1314,30.777,0.0
512,1,103.9251,30.6926,0.0
513,1,103.8995,30.8128,8.0
514,1,104.0561,30.6069,8.0
515,1,103.912,30.5891,8.0
516,1,104.4096,30.7742,0.0
517,1,103.9437,30.5669,0.0
518,1,103.8646,30.8344,0.0
519,1,103.9359,30.5871,8.0
520,1,103.8929,30.969,0.0
521,1,104.4053,30.8599,0.0
522,1,104.2972,30.8109,0.0
523,1,104.4282,30.8168,0.0
524,1,104.0448,30.6307,8.0
525,1,104.1705,30.8408,8.0
526,1,104.319,30.6146,0.0
527,1,103.9122,30.5456,0.0
528,1,104.0739,30.7377,6.0
529,1,104.2207,30.8394,0.0
530,1,103.6189,31.0167,0.0
531,1,103.9632,30.8037,0.0
532,1,104.0154,30.7114,8.0
533,1,104.0519,30.7291,0.0
534,1,104.2131,30.6746,0.0
535,1,103.9811,30.5105,0.0
536,1,103.786,30.6819,0.0
537,1,104.2914,30.8362,0.0
538,1,103.8667,30.8232,0.0
539,1,103.8369,30.6945,8.0
540,1,103.6578,31.0312,0.0
541,1,103.9182,30.8001,7.0
542,1,103.9586,30.5551,0.0
543,1,103.9976,30.6697,0.0
544,1,111.3113,30.7084,0.0
545,1,104.0386,30.6436,6.0
546,1,104.2802,30.888,0.0
547,1,104.1174,30.7607,0.0
548,1,104.1763,30.6333,0.0
549,1,121.8154,31.1655,9.0
550,1,103.8876,30.8207,0.0
551,1,104.0577,30.6015,7.0
552,1,103.8757,30.8742,0.0
553,1,104.4506,30.828,0.0
554,1,103.9525,30.9919,0.0
555,1,104.107,30.5976,0.0
556,1,104.2138,30.689,0.0
557,1,103.8899,30.8051,0.0
558,1,103.8759,30.7817,10.0
559,1,104.1082,30.6648,1.0
560,1,104.1295,30.8064,0.0
561,1,104.3077,30.6144,0.0
562,1,103.9952,30.7204,0.0
563,1,104.4456,30.8794,0.0
564,1,104.1962,30.5826,0.0
565,1,103.6356,31.0166,0.0
566,1,104.1599,30.645,0.0
567,1,103.9528,30.7908,0.0
568,1,104.393,30.9049,0.0
569,1,103.9529,30.7624,0.0
570,1,104.0539,30.6589,1.0
571,1,119.5514,35.4057,9.0
572,1,104.1958,30.8122,0.0
573,1,113.5531,22.2194,-1.0
574,1,104.2859,30.8629,0.0
575,1,104.4489,30.8096,0.0
576,1,103.6522,31.0013,0.0
577,1,103.6309,30.9867,7.0
578,1,104.24,30.595,0.0
579,1,103.854,30.7037,8.0
580,1,103.9144,30.5911,8.0
581,1,103.6748,30.9994,0.0
582,1,103.8913,30.8335,0.0
583,1,103.6224,30.9527,10.0
584,1,103.8333,30.6785,8.0
585,1,104.2456,30.623,0.0
586,1,103.623,30.9653,0.0
587,1,103.7371,30.9894,0.0
588,1,103.9991,30.7391,0.0
589,1,104.373,30.7803,0.0
590,1,104.3343,30.7116,0.0
591,1,104.3881,30.7897,0.0
592,1,104.1802,30.8295,8.0
593,1,104.1288,30.6989,0.0
594,1,103.9637,30.5817,8.0
595,1,104.4227,30.8464,0.0
596,1,103.7216,30.9318,0.0
597,1,103.9577,30.6789,8.0
598,1,103.8395,30.7095,7.0
599,1,103.8621,30.8139,8.0
600,1,103.9152,30.5746,0.0
601,1,104.0625,30.5787,7.0
602,1,103.626,31.0016,0.0
603,1,104.0733,30.634,1.0
604,1,104.2642,30.8126,0.0
605,1,104.1609,30.8357,0.0
606,1,104.2281,30.5838,0.0
607,1,104.3549,30.7392,0.0
608,1,104.1226,30.779,0.0
609,1,104.2524,30.6142,0.0
610,1,104.0591,30.5868,8.0
611,1,103.698,30.9541,0.0
612,1,104.0764,30.7737,0.0
613,1,103.9415,30.9699,0.0
614,1,104.0636,30.6632,1.0
615,1,104.0252,30.7216,7.0
616,1,104.2821,30.5652,8.0
617,1,104.079,30.5552,8.0
618,1,104.4293,30.8545,0.0
619,1,104.1453,30.6134,0.0
620,1,103.8743,30.8077,0.0
621,1,103.6451,31.0001,8.0
622,1,104.3418,30.8471,0.0
623,1,104.1043,30.6605,9.0
624,1,104.1724,30.8445,8.0
625,1,103.8666,30.7017,8.0
626,1,103.626,31.0052,0.0
627,1,103.9922,30.6888,8.0
628,1,104.1182,30.7469,0.0
629,1,104.2478,30.5348,0.0
630,1,103.6962,31.0487,0.0
631,1,103.6453,30.9736,0.0
632,1,103.6561,30.9714,0.0
633,1,103.8281,30.8575,0.0
634,1,103.9519,30.7467,0.0
635,1,104.4238,30.7896,0.0
636,1,104.1201,30.6439,1.0
637,1,104.1758,30.8075,7.0
638,1,104.1575,30.8796,0.0
639,1,103.6872,30.9645,0.0
640,1,103.9716,30.6877,0.0
641,1,103.6496,30.9786,8.0
642,1,104.1526,30.7466,0.0
643,1,103.668,30.9742,0.0
644,1,103.5243,30.5871,0.0
645,1,103.8878,30.6864,0.0
646,1,104.249,30.6002,0.0
647,1,104.085,30.63,9.0
648,1,104.1674,30.7431,0.0
649,1,104.0065,30.5353,0.0
650,1,103.9538,30.7745,0.0
651,1,104.1451,30.6872,0.0
652,1,103.9076,30.7936,8.0
653,1,103.9055,30.8374,0.0
654,1,104.0152,30.7568,0.0
655,1,103.9093,30.5721,7.0
656,1,103.9627,31.0061,0.0
657,1,103.6308,30.9452,0.0
658,1,104.1682,30.7309,0.0
659,1,103.9415,30.7759,0.0
660,1,104.1347,30.7136,0.0
661,1,104.1063,30.6195,8.0
662,1,103.9401,30.707,0.0
663,1,103.8684,30.8873,0.0
664,1,104.1425,30.7361,0.0
665,1,103.7036,31.0379,0.0
666,1,104.0817,30.6935,8.0
667,1,104.2164,30.6252,0.0
668,1,104.0935,30.6472,1.0
669,1,104.7213,31.4714,0.0
670,1,104.3856,30.9217,0.0
671,1,104.3106,30.861,0.0
672,1,103.6224,30.9956,0.0
673,1,103.951,30.984,0.0
674,1,104.2886,30.5936,0.0
675,1,104.3198,30.8674,0.0
676,1,103.6426,30.9683,0.0
677,1,103.6403,30.9839,0.0
678,1,104.2568,30.5922,0.0
679,1,104.1654,30.7813,0.0
680,1,103.6842,30.6373,6.0
681,1,103.8579,30.6926,8.0
682,1,103.9852,30.6826,8.0
683,1,103.6681,30.9614,0.0
684,1,103.838,30.6907,7.0
685,1,103.6669,31.0014,0.0
686,1,103.6132,31.0058,0.0
687,1,104.0576,30.6325,5.0
688,1,104.146,30.8025,0.0
689,1,104.098,30.6501,9.0
690,1,104.1262,30.7207,0.0
691,1,121.8141,31.1602,9.0
692,1,103.8396,30.6984,8.0
693,1,104.0604,30.6437,0.0
694,1,104.071,30.5886,7.0
695,1,103.65,30.9661,10.0
696,1,104.1327,30.6487,0.0
697,1,103.8491,30.7777,0.0
698,1,103.9525,31.0025,0.0
699,1,104.3311,30.6499,0.0
700,1,104.076,30.5122,7.0
701,1,104.149,30.6239,0.0
702,1,104.0763,30.7547,0.0
703,1,104.0949,30.6299,0.0
704,1,104.0792,30.679,1.0
705,1,104.2934,30.8284,0.0
706,1,103.6946,30.9494,0.0
707,1,103.9273,30.7843,0.0
708,1,104.2758,30.5671,0.0
709,1,103.9452,30.7364,0.0
710,1,103.9882,30.6655,0.0
711,1,103.8172,30.4175,0.0
712,1,104.0513,30.7129,0.0
713,1,104.0662,30.5945,8.0
714,1,103.9118,30.5619,0.0
715,1,104.0747,30.6337,8.0
716,1,104.0199,30.6307,0.0
717,1,104.4262,30.8836,0.0
718,1,104.1648,30.6764,0.0
719,1,104.05,30.743,0.0
720,1,104.0823,30.5938,8.0
721,1,104.25,30.578,0.0
722,1,103.8322,30.8245,0.0
723,1,103.6606,31.0201,8.0
724,1,104.0602,30.6351,5.0
725,1,103.9806,30.6599,7.0
726,1,104.1331,30.7876,0.0
727,1,103.5263,30.5642,0.0
728,1,103.9869,30.5382,0.0
729,1,104.04,30.7347,0.0
730,1,104.2838,30.891,0.0
731,1,103.4938,30.5802,0.0
732,1,103.6324,30.9895,8.0
733,1,104.1642,30.7437,0.0
734,1,104.2122,30.7575,0.0
735,1,104.1551,30.596,0.0
736,1,104.4233,31.1038,0.0
737,1,104.1082,30.6464,8.0
738,1,103.9102,30.7693,0.0
739,1,103.8507,30.6851,7.0
740,1,103.8973,30.7242,0.0
741,1,104.2195,30.7797,0.0
742,1,104.0847,30.6209,1.0
743,1,104.1932,30.8059,0.0
744,1,104.2739,30.5715,8.0
745,1,104.7437,31.5137,0.0
746,1,103.6639,30.9818,0.0
747,1,104.1124,30.8192,0.0
748,1,104.215,30.8393,0.0
749,1,103.9558,30.6966,0.0
750,1,103.6736,30.9903,0.0
751,1,104.101,30.668,8.0
752,1,104.3661,30.7665,0.0
753,1,104.1744,30.7697,0.0
754,1,104.2279,30.5886,0.0
755,1,104.4058,30.8505,0.0
756,1,103.7002,30.9562,0.0
757,1,103.8644,30.6809,7.0
758,1,104.1917,30.5715,2.0
759,1,104.2955,30.5924,0.0
760,1,104.2081,30.89,0.0
761,1,103.8488,30.69,8.0
762,1,104.1825,30.8298,0.0
763,1,104.021,30.6904,0.0
764,1,104.1017,30.6357,8.0
765,1,104.4512,30.8547,0.0
766,1,103.6628,30.9847,0.0
767,1,103.8106,30.7199,8.0
768,1,103.9519,30.757,0.0
769,1,117.6899,24.51,0.0
770,1,104.2355,30.5595,0.0
771,1,103.9929,30.7127,0.0
772,1,104.1083,30.6735,0.0
773,1,103.6386,30.9979,8.0
774,1,104.4576,30.8546,0.0
775,1,103.9373,30.5428,0.0
776,1,104.0732,30.6047,0.0
777,1,103.6197,30.9864,0.0
778,1,104.1511,30.8623,0.0
779,1,103.6627,30.9878,0.0
780,1,104.1248,30.6135,0.0
781,1,104.1527,30.6089,7.0
782,1,103.6414,31.0098,0.0
783,1,104.2491,30.8875,0.0
784,1,104.3418,30.7233,0.0
