,hour,longitude,latitude,value
141,0,104.0277,30.5842,58
142,0,104.0085,30.7093,57
143,0,103.8534,30.7045,57
144,0,104.0633,30.6474,57
145,0,104.2934,30.5723,57
146,0,103.648,30.9892,56
147,0,104.1728,30.8193,56
148,0,104.0615,30.6939,56
149,0,104.0154,30.661,56
150,0,104.0161,30.7143,56
151,0,103.8888,30.803,56
152,0,104.2831,30.5768,55
153,0,103.6329,30.9972,55
154,0,104.0618,30.6146,55
155,0,103.6448,30.9851,55
156,0,104.0738,30.6948,55
157,0,104.163,30.8294,55
158,0,104.0565,30.6735,54
159,0,104.1868,30.8227,54
160,0,104.1768,30.8251,54
161,0,104.1032,30.6787,54
162,0,104.0525,30.6238,54
163,0,104.0592,30.6463,54
164,0,104.0907,30.6987,54
165,0,104.0885,30.6746,54
166,0,103.8373,30.7001,53
167,0,104.0808,30.5955,53
168,0,104.2618,30.5559,53
169,0,104.0342,30.5883,53
170,0,104.1719,30.8144,52
171,0,104.17,30.8139,52
172,0,104.047,30.6122,52
173,0,103.9632,30.5851,52
174,0,103.6299,30.9863,51
175,0,104.0483,30.6202,51
176,0,104.0999,30.694,51
177,0,104.0957,30.6008,51
178,0,104.087,30.6045,51
179,0,104.1127,30.6326,51
180,0,104.092,30.6791,51
181,0,104.106,30.6218,51
182,0,103.9958,30.6552,50
183,0,104.1242,30.6686,50
184,0,104.2613,30.5565,50
185,0,104.1144,30.6759,50
186,0,104.071,30.6883,50
187,0,104.0309,30.7037,50
188,0,103.8606,30.6952,49
189,0,103.8594,30.6979,49
190,0,103.9967,30.647,49
191,0,104.0631,30.6177,49
192,0,104.0692,30.6049,48
193,0,103.8809,30.8219,48
194,0,104.1132,30.6684,48
195,0,103.8426,30.7062,48
196,0,104.0771,30.5979,48
197,0,103.8763,30.8031,48
198,0,104.1561,30.8262,48
199,0,104.0233,30.7042,48
200,0,104.2761,30.5833,48
201,0,104.055,30.6547,48
202,0,104.1254,30.6769,48
203,0,104.2823,30.5718,47
204,0,104.083,30.6455,47
205,0,104.0178,30.6633,47
206,0,104.0767,30.6903,47
207,0,103.6344,30.9873,47
208,0,103.8697,30.7084,46
209,0,106.5782,29.5651,46
210,0,104.1577,30.8168,46
211,0,104.0517,30.6571,46
212,0,104.0099,30.6936,45
213,0,104.1824,30.8134,45
214,0,103.8995,30.792,45
215,0,103.8644,30.6982,45
216,0,104.0406,30.7054,45
217,0,104.2813,30.5518,45
218,0,103.6468,30.9996,45
219,0,104.0828,30.7001,45
220,0,104.0071,30.6473,44
221,0,104.0072,30.7112,44
222,0,104.0893,30.6424,44
223,0,103.8246,30.6951,44
224,0,104.1379,30.6092,44
225,0,121.6175,31.1642,43
226,0,104.1648,30.8331,43
227,0,104.19,30.812,43
228,0,108.765,34.4426,43
229,0,104.0296,30.6085,43
230,0,104.0176,30.64,43
231,0,104.1872,30.8308,43
232,0,104.0821,30.5559,42
233,0,104.0078,30.6677,42
234,0,104.0346,30.6604,42
235,0,104.2475,30.5726,42
236,0,104.2575,30.5741,42
237,0,103.8767,30.8107,42
238,0,104.0101,30.643,42
239,0,103.9108,30.8057,42
240,0,104.2881,30.5875,41
241,0,104.0051,30.6838,41
242,0,104.1026,30.6752,41
243,0,104.1017,30.6933,41
244,0,104.7228,31.4725,41
245,0,104.1441,30.6118,41
246,0,104.152,30.8247,41
247,0,104.269,30.578,41
248,0,104.1723,30.8238,41
249,0,104.0441,30.7185,41
250,0,103.9865,30.6691,41
251,0,104.058,30.606,40
252,0,104.2327,30.578,40
253,0,103.9005,30.8178,40
254,0,104.0212,30.7132,40
255,0,103.9753,30.6804,40
256,0,103.6378,31.0056,39
257,0,103.9402,30.5764,39
258,0,103.641,30.978,39
259,0,103.9127,30.7967,39
260,0,104.149,30.6171,39
261,0,104.0737,30.5656,39
262,0,103.6235,31.0038,39
263,0,104.1271,30.6395,39
264,0,104.1056,30.6256,38
265,0,103.9258,30.5804,38
266,0,104.139,30.6418,38
267,0,103.9225,30.5779,38
268,0,104.1845,30.8078,38
269,0,104.0827,30.6829,38
270,0,103.9309,30.5781,38
271,0,104.0174,30.6594,38
272,0,104.0297,30.618,38
273,0,104.1126,30.6764,38
274,0,104.0119,30.6842,37
275,0,104.0331,30.7121,37
276,0,113.9387,22.6827,37
277,0,104.1618,30.8121,37
278,0,104.1753,30.8121,37
279,0,104.2047,30.8317,37
280,0,104.1377,30.6449,37
281,0,104.1326,30.6112,36
282,0,104.2431,30.5739,36
283,0,103.8455,30.7145,36
284,0,103.8277,30.7085,36
285,0,103.9396,30.5728,36
286,0,104.2639,30.8938,36
287,0,104.1499,30.6351,36
288,0,103.8242,30.6882,36
289,0,103.9899,30.6612,36
290,0,104.1508,30.6449,35
291,0,104.1012,30.6141,35
292,0,104.0741,30.5672,34
293,0,104.2592,30.8866,34
294,0,104.0944,30.6951,34
295,0,104.1181,30.608,34
296,0,104.2605,30.5449,34
297,0,104.0288,30.6881,34
298,0,103.9406,30.565,34
299,0,104.2042,30.8203,34
300,0,104.1227,30.6206,33
301,0,104.1026,30.6012,33
302,0,104.0034,30.6448,33
303,0,103.8423,30.6836,33
304,0,104.1349,30.6169,33
305,0,104.2604,30.5774,33
306,0,104.1742,30.8349,33
307,0,104.0632,30.6127,33
308,0,103.8976,30.7917,33
309,0,103.839,30.7093,33
310,0,104.1241,30.6729,33
311,0,103.9916,30.6581,32
312,0,104.2491,30.8867,32
313,0,104.0314,30.675,32
314,0,104.0418,30.7132,32
315,0,103.8357,30.692,32
316,0,103.9006,30.8144,32
317,0,103.8456,30.7147,32
318,0,103.9093,30.8146,32
319,0,104.2745,30.8906,31
320,0,104.1571,30.6345,31
321,0,103.9404,30.5876,31
322,0,104.2743,30.5831,31
323,0,103.8549,30.6881,31
324,0,120.3415,30.2993,31
325,0,103.9206,30.5628,31
326,0,103.9926,30.6769,31
327,0,104.0787,30.5759,31
328,0,104.1131,30.6222,30
329,0,103.6546,31.005,30
330,0,103.6658,30.9884,30
331,0,104.1355,30.6246,30
332,0,104.0784,30.5728,30
333,0,104.0923,30.6204,30
334,0,104.0512,30.7136,30
335,0,103.8907,30.83,30
336,0,104.2605,30.5484,30
337,0,104.0789,30.5889,30
338,0,103.9888,30.624,30
339,0,103.968,30.6079,30
340,0,104.2909,30.8801,30
341,0,103.6548,30.9779,30
342,0,104.1062,30.7034,29
343,0,104.0843,30.5908,29
344,0,104.0188,30.6371,29
345,0,104.0074,30.7248,29
346,0,104.0293,30.6185,29
347,0,104.1564,30.6129,28
348,0,104.0341,30.7258,28
349,0,103.6439,31.0078,28
350,0,104.1169,30.6189,28
351,0,104.0614,30.5885,28
352,0,104.1671,30.8096,28
353,0,104.2808,30.8804,28
354,0,104.0148,30.6237,28
355,0,103.865,30.6852,28
356,0,103.9273,30.5941,28
357,0,104.0814,30.6452,28
358,0,103.951,30.77,28
359,0,104.114,30.6955,28
360,0,104.0336,30.6331,28
361,0,104.1505,30.7975,28
362,0,104.1062,30.6113,28
363,0,104.0224,30.6109,28
364,0,103.9726,30.7545,27
365,0,103.9738,30.7583,27
366,0,106.4964,29.6122,27
367,0,104.1168,30.5995,27
368,0,104.0403,30.7099,27
369,0,104.0713,30.7033,27
370,0,104.2242,30.5842,27
371,0,104.0615,30.5498,27
372,0,104.0398,30.5866,27
373,0,104.0839,30.5513,27
374,0,103.8726,30.6949,26
375,0,103.9856,30.7249,26
376,0,103.9951,30.6279,26
377,0,104.2278,30.5774,26
378,0,103.9709,30.5767,26
379,0,104.198,30.8215,26
380,0,104.2355,30.581,26
381,0,104.2637,30.8803,26
382,0,104.1063,30.7086,26
383,0,103.8847,30.8061,26
384,0,104.1611,30.8038,26
385,0,103.6296,30.9766,26
386,0,104.1487,30.6149,26
387,0,104.0025,30.6716,25
388,0,104.1276,30.608,25
389,0,104.1253,30.5986,25
390,0,104.2578,30.552,25
391,0,103.6666,30.9933,25
392,0,104.2829,30.8757,25
393,0,104.0317,30.7116,24
394,0,104.1423,30.6026,24
395,0,104.2884,30.8886,24
396,0,110.7956,32.6407,24
397,0,103.9665,30.6714,24
398,0,104.2004,30.5841,24
399,0,103.9813,30.6772,24
400,0,104.0949,30.6125,24
401,0,103.8704,30.8,24
402,0,104.1635,30.8085,24
403,0,103.9805,30.7592,24
404,0,104.0514,30.5965,24
405,0,103.9924,30.6108,24
406,0,104.2161,30.5892,23
407,0,104.042,30.7319,23
408,0,103.9859,30.6229,23
409,0,103.6652,31.004,23
410,0,104.1004,30.7113,23
411,0,103.9639,30.6068,23
412,0,103.9188,30.5781,23
413,0,104.2536,30.5666,23
414,0,103.6588,31.0011,23
415,0,104.0607,30.5699,23
416,0,104.1274,30.622,23
417,0,104.0712,30.7122,23
418,0,103.9962,30.6909,23
419,0,103.6605,30.9816,23
420,0,103.9941,30.7281,23
421,0,104.1089,30.7042,22
422,0,104.2514,30.542,22
423,0,104.1938,30.5902,22
424,0,110.2921,25.2614,22
425,0,104.17,30.6136,22
426,0,103.8733,30.7934,22
427,0,104.1216,30.6338,22
428,0,104.1238,30.6839,22
429,0,104.1847,30.5919,22
430,0,104.2582,30.5529,22
431,0,103.9139,30.7927,22
432,0,104.0652,30.5993,22
433,0,104.0458,30.5931,22
434,0,103.8821,30.682,22
435,0,104.0681,30.5589,22
436,0,104.1173,30.6415,22
437,0,104.2453,30.8925,22
438,0,104.1028,30.7083,22
439,0,104.0126,30.7179,22
440,0,104.1447,30.6011,22
441,0,103.9649,30.5956,21
442,0,104.299,30.8814,21
443,0,104.1209,30.6862,21
444,0,103.9142,30.8042,21
445,0,103.8104,30.7024,21
446,0,104.1397,30.8055,21
447,0,104.1341,30.6757,21
448,0,103.6398,30.9784,21
449,0,104.0516,30.5173,21
450,0,103.9968,30.6562,21
451,0,104.024,30.6364,21
452,0,104.0256,30.7167,21
453,0,104.0603,30.7297,21
454,0,103.9202,30.7861,21
455,0,103.6564,31.0097,21
456,0,103.9569,30.7613,21
457,0,104.0319,30.6091,21
458,0,104.0556,30.5754,21
459,0,103.909,30.5738,20
460,0,103.93,30.5593,20
461,0,104.0176,30.6532,20
462,0,104.6801,31.4742,20
463,0,104.109,30.6102,20
464,0,104.0246,30.6224,20
465,0,104.2283,30.5698,20
466,0,104.2699,30.8981,20
467,0,103.8261,30.7105,20
468,0,103.9528,30.785,20
469,0,104.0598,30.5649,20
470,0,103.9786,30.7527,20
471,0,103.9288,30.7879,20
472,0,103.9577,30.7689,20
473,0,103.8707,30.6943,20
474,0,104.0621,30.5824,20
475,0,103.975,30.6042,20
476,0,103.9515,30.7733,20
477,0,104.1393,30.6558,20
478,0,103.9312,30.5865,20
479,0,103.9787,30.7328,20
480,0,104.1556,30.8311,20
481,0,104.1823,30.6096,19
482,0,104.1077,30.7155,19
483,0,104.159,30.6056,19
484,0,103.8326,30.7164,19
485,0,104.1436,30.6797,19
486,0,103.6227,30.9689,19
487,0,103.9724,30.7614,19
488,0,103.6329,30.9754,19
489,0,104.0167,30.6854,19
490,0,110.7958,32.6267,19
491,0,104.1767,30.6053,19
492,0,104.1605,30.6183,19
493,0,103.9518,30.5918,19
494,0,104.1558,30.6261,19
495,0,104.0186,30.6277,19
496,0,104.2761,30.8767,19
497,0,103.9337,30.7793,19
498,0,104.0616,30.7086,19
499,0,103.9807,30.7329,19
500,1,104.0748,30.6326,158
501,1,104.0689,30.6258,133
502,1,104.064,30.6583,130
503,1,104.083,30.6149,121
504,1,104.0777,30.6241,112
505,1,104.0697,30.644,104
506,1,104.0623,30.6659,104
507,1,104.0342,30.6437,104
508,1,104.0796,30.6326,104
509,1,104.0938,30.6643,102
510,1,119.5503,35.4053,101
511,1,104.0341,30.6517,100
512,1,104.0789,30.6601,100
513,1,104.1015,30.6544,98
514,1,104.0849,30.645,98
515,1,104.0951,30.639,98
516,1,104.0516,30.6282,97
517,1,104.1037,30.6341,97
518,1,104.0692,30.6637,96
519,1,104.028,30.6789,96
520,1,104.024,30.6542,95
521,1,104.051,30.6353,94
522,1,104.0254,30.6596,91
523,1,104.0286,30.6512,89
524,1,104.0955,30.6544,88
525,1,104.0684,30.6798,87
526,1,104.0833,30.6371,86
527,1,104.0827,30.6686,85
528,1,104.0898,30.6693,84
529,1,104.041,30.6834,84
530,1,104.0652,30.6332,84
531,1,104.0408,30.6274,83
532,1,104.0902,30.6719,82
533,1,104.0445,30.6716,80
534,1,104.0192,30.6661,80
535,1,104.0353,30.6861,79
536,1,104.0489,30.6989,79
537,1,104.068,30.6451,79
538,1,104.1069,30.6226,78
539,1,104.0893,30.6462,78
540,1,104.0548,30.6325,78
541,1,104.0725,30.613,78
542,1,104.0723,30.673,76
543,1,104.1003,30.6598,76
544,1,104.027,30.6813,75
545,1,104.0467,30.6927,74
546,1,104.1159,30.6448,74
547,1,104.0372,30.6839,74
548,1,104.0369,30.6339,73
549,1,104.0326,30.6983,72
550,1,104.0442,30.6874,72
551,1,103.9687,30.5762,72
552,1,104.0241,30.6697,72
553,1,104.0805,30.6652,72
554,1,104.0766,30.6032,71
555,1,104.092,30.6252,70
556,1,104.0604,30.6934,70
557,1,104.1158,30.6356,70
558,1,104.0402,30.6532,68
559,1,103.9735,30.5815,68
560,1,104.1137,30.6599,67
561,1,104.0516,30.6779,66
562,1,104.0578,30.6433,66
563,1,104.0991,30.6793,66
564,1,104.0425,30.6804,66
565,1,104.1146,30.6693,66
566,1,104.0458,30.6529,65
567,1,103.6338,30.9907,65
568,1,104.008,30.6811,64
569,1,104.0846,30.6781,64
570,1,104.095,30.6576,64
571,1,104.1068,30.6896,64
572,1,104.0632,30.6836,64
573,1,104.0429,30.6533,63
574,1,104.0575,30.6663,63
575,1,104.1153,30.6398,62
576,1,103.6368,31.0002,62
577,1,104.0612,30.6436,62
578,1,104.1006,30.6428,61
579,1,103.8503,30.6983,61
580,1,103.6547,30.9897,61
581,1,103.6402,30.9885,60
582,1,104.0415,30.6695,60
583,1,104.0247,30.6917,60
584,1,104.1127,30.6877,60
585,1,104.1028,30.6778,59
586,1,104.0423,30.6429,59
587,1,104.0484,30.6061,58
588,1,104.0217,30.6452,58
589,1,104.1042,30.6606,58
590,1,104.0153,30.7,58
591,1,120.3101,31.9069,58
592,1,104.0275,30.7025,57
593,1,104.0441,30.655,57
594,1,104.0082,30.6749,57
595,1,104.0165,30.7059,57
596,1,104.0769,30.5911,57
597,1,104.1005,30.6936,56
598,1,103.8971,30.8169,56
599,1,104.2704,30.5723,56
600,1,104.0733,30.6452,56
601,1,104.062,30.6929,56
602,1,103.6446,30.9977,55
603,1,104.0571,30.693,55
604,1,104.2822,30.5716,55
605,1,103.9761,30.5721,55
606,1,103.9936,30.5817,55
607,1,104.0202,30.5867,55
608,1,104.0889,30.7035,55
609,1,104.0562,30.6712,54
610,1,103.8873,30.8111,54
611,1,104.078,30.6083,54
612,1,103.9087,30.8085,54
613,1,104.062,30.6887,53
614,1,104.1182,30.6505,53
615,1,103.6449,30.9953,53
616,1,104.0691,30.6974,53
617,1,104.0177,30.584,53
618,1,104.0077,30.5812,53
619,1,103.8414,30.7041,53
620,1,104.0122,30.7015,52
621,1,104.0817,30.6695,52
622,1,104.1034,30.7028,52
623,1,104.0358,30.5928,52
624,1,103.6474,30.9808,51
625,1,104.028,30.5904,51
626,1,104.0011,30.6362,51
627,1,103.8314,30.6877,51
628,1,121.81,31.1587,51
629,1,103.9989,30.5887,51
630,1,104.189,30.823,50
631,1,104.0708,30.6219,50
632,1,104.011,30.6564,50
633,1,103.9894,30.6806,50
634,1,104.1187,30.6601,50
635,1,104.2627,30.5706,50
636,1,103.8779,30.8166,50
637,1,104.1112,30.6241,50
638,1,104.0535,30.6592,50
639,1,104.0348,30.6725,49
640,1,103.8871,30.8166,49
641,1,103.9092,30.8088,49
642,1,103.9981,30.6768,49
643,1,106.5786,29.5649,48
644,1,103.9932,30.6521,48
645,1,103.9917,30.6472,48
646,1,103.844,30.6954,48
647,1,103.6265,30.9897,48
648,1,104.2777,30.5577,48
649,1,104.1722,30.8267,47
650,1,104.0782,30.5951,47
651,1,104.1121,30.6489,47
652,1,104.2603,30.5674,47
653,1,104.041,30.6051,47
654,1,104.1071,30.6804,47
655,1,104.0994,30.699,47
656,1,104.189,30.8183,47
657,1,104.0614,30.611,46
658,1,104.1785,30.8196,46
659,1,104.0617,30.6726,46
660,1,104.073,30.5741,46
661,1,108.7693,34.4508,45
662,1,104.0457,30.604,45
663,1,104.1018,30.6077,45
664,1,104.2736,30.5779,45
665,1,104.0923,30.6042,45
666,1,104.2712,30.5617,45
667,1,104.1628,30.8341,45
668,1,104.0875,30.6834,44
669,1,103.849,30.7037,44
670,1,103.6283,30.9998,44
671,1,104.0855,30.6706,44
672,1,104.2634,30.5566,44
673,1,104.1722,30.8205,44
674,1,103.9996,30.6332,44
675,1,104.0761,30.58,44
676,1,104.1829,30.8297,43
677,1,103.6534,31.0047,43
678,1,104.12,30.6654,43
679,1,104.1161,30.6369,43
680,1,104.1107,30.673,42
681,1,104.1215,30.6637,42
682,1,104.1139,30.6869,42
683,1,104.1564,30.8212,42
684,1,104.0991,30.6241,42
685,1,104.0187,30.6577,41
686,1,104.0943,30.5975,41
687,1,104.0795,30.5721,41
688,1,104.0746,30.6489,41
689,1,104.0392,30.703,41
690,1,104.0113,30.6786,41
691,1,103.8406,30.7022,41
692,1,103.882,30.8089,41
693,1,103.6277,30.982,41
694,1,104.1721,30.8251,41
695,1,104.0838,30.6814,40
696,1,104.0779,30.5822,40
697,1,104.2923,30.5771,40
698,1,104.119,30.6463,40
699,1,104.2772,30.5818,40
700,1,103.8614,30.7005,40
701,1,103.632,30.9868,40
702,1,104.1851,30.8312,39
703,1,104.0868,30.637,39
704,1,103.8331,30.6917,39
705,1,104.0748,30.6425,39
706,1,104.054,30.6133,39
707,1,104.282,30.5684,39
708,1,103.8821,30.8095,39
709,1,113.9367,22.673,39
710,1,104.2722,30.5535,38
711,1,104.0799,30.6898,38
712,1,104.0801,30.5526,38
713,1,104.0788,30.6865,38
714,1,104.2913,30.5647,38
715,1,103.9961,30.7102,38
716,1,104.0177,30.6369,38
717,1,103.9899,30.6677,38
718,1,104.1553,30.8296,37
719,1,103.8651,30.6929,37
720,1,104.0884,30.6177,37
721,1,103.8289,30.6886,37
722,1,103.9673,30.5937,37
723,1,104.0665,30.684,37
724,1,103.9997,30.6555,37
725,1,104.0146,30.6617,37
726,1,103.9106,30.808,36
727,1,104.2018,30.8278,36
728,1,103.9998,30.6922,36
729,1,104.0478,30.6151,36
730,1,104.087,30.6869,36
731,1,103.8368,30.7139,36
732,1,104.0778,30.6936,36
733,1,104.1778,30.8162,35
734,1,104.0108,30.6479,35
735,1,104.075,30.5599,35
736,1,104.249,30.8885,35
737,1,103.8678,30.7093,35
738,1,104.0829,30.5887,35
739,1,104.0416,30.6315,35
740,1,103.898,30.7974,35
741,1,104.1331,30.6025,35
742,1,104.2703,30.5762,35
743,1,103.6258,31.001,35
744,1,104.0266,30.7137,35
745,1,120.3384,30.3079,35
746,1,104.0511,30.6554,34
747,1,104.2696,30.8912,34
748,1,104.1946,30.8106,34
749,1,104.0736,30.6013,34
750,1,103.9889,30.6822,34
751,1,103.8618,30.7012,33
752,1,103.8531,30.7129,33
753,1,103.9856,30.6663,33
754,1,104.0153,30.6739,33
755,1,103.8938,30.8033,33
756,1,103.6386,30.9728,32
757,1,103.9839,30.6804,32
758,1,104.0646,30.6161,32
759,1,103.9993,30.6379,32
760,1,104.0376,30.6314,31
761,1,104.1414,30.6118,31
762,1,104.0935,30.6975,31
763,1,121.6189,31.1638,31
764,1,104.116,30.6961,31
765,1,104.1742,30.8301,31
766,1,104.098,30.604,31
767,1,104.1837,30.8135,31
768,1,104.0843,30.6131,31
769,1,104.0395,30.5917,31
770,1,104.1928,30.8067,31
771,1,104.0577,30.6058,30
772,1,104.1322,30.6164,30
773,1,104.1173,30.61,30
774,1,104.108,30.7024,30
775,1,104.0009,30.7145,30
776,1,104.0277,30.7139,30
777,1,104.1167,30.7149,30
778,1,103.8213,30.6971,30
779,1,111.3067,30.7044,30
780,1,104.0605,30.6455,30
781,1,104.2497,30.5751,30
782,1,104.0965,30.7189,29
783,1,104.1505,30.8347,29
784,1,104.096,30.6185,29
785,1,104.107,30.6171,29
786,1,104.1974,30.8222,29
787,1,104.0352,30.6734,29
788,1,104.0402,30.7061,29
789,1,104.2638,30.5785,29
790,1,104.1436,30.6175,29
791,1,104.0212,30.6837,29
792,1,104.06,30.626,29
793,1,104.1261,30.678,29
794,1,104.0043,30.6461,29
795,1,104.164,30.8254,29
796,1,104.2603,30.5741,29
797,1,104.0975,30.6693,29
798,1,104.1237,30.6323,29
799,1,103.8698,30.7915,28
800,1,103.8596,30.6899,28
801,1,103.637,31.0119,28
802,1,103.828,30.7062,28
803,1,104.2871,30.5829,28
804,1,103.8862,30.805,28
805,1,103.6646,31.0111,28
806,1,103.8996,30.8186,28
807,1,104.2734,30.8895,28
808,1,104.0187,30.6902,28
809,1,104.1504,30.8128,28
810,1,103.8383,30.7209,28
811,1,104.7229,31.471,28
812,1,103.6623,30.991,28
813,1,104.2639,30.5545,28
814,1,103.6457,31.0098,28
815,1,104.2272,30.5832,28
816,1,104.0289,30.6161,28
817,1,103.8431,30.6864,27
818,1,103.9084,30.8167,27
819,1,103.9933,30.7206,27
820,1,103.992,30.6549,27
821,1,103.8936,30.8309,26
822,1,104.162,30.8171,26
823,1,104.0692,30.7046,26
824,1,104.0451,30.7091,26
825,1,103.9768,30.7631,26
826,1,104.0365,30.6149,26
827,1,103.6581,30.9921,26
828,1,103.9663,30.5696,26
829,1,104.0087,30.6347,25
830,1,103.9053,30.8167,25
831,1,104.0448,30.7206,25
832,1,103.9491,30.7785,25
833,1,103.6344,31.0121,25
834,1,104.0454,30.6997,25
835,1,103.9801,30.6862,25
836,1,103.9912,30.7245,25
837,1,104.0409,30.6614,25
838,1,104.1096,30.7112,25
839,1,103.9179,30.7999,25
840,1,103.8692,30.7996,25
841,1,104.2587,30.8908,25
842,1,104.1617,30.8059,24
843,1,104.1014,30.7021,24
844,1,104.2919,30.8904,24
845,1,104.2771,30.8795,24
846,1,104.0246,30.6283,24
847,1,104.1329,30.6254,24
848,1,104.0742,30.5468,24
849,1,104.0509,30.6251,24
850,1,104.1235,30.6212,24
851,1,103.9201,30.5808,24
852,1,104.0736,30.5865,24
853,1,103.6675,31.0111,24
854,1,104.0149,30.6477,23
855,1,104.0767,30.7176,23
856,1,103.9594,30.5786,23
857,1,104.052,30.5617,23
858,1,103.9517,30.7826,23
859,1,104.2687,30.8902,23
860,1,103.6558,31.0064,23
861,1,104.0913,30.7002,23
862,1,103.6651,30.9831,23
863,1,104.2732,30.5829,23
864,1,104.0068,30.6681,23
865,1,103.9978,30.6917,23
866,1,103.9787,30.7372,22
867,1,104.0331,30.7154,22
868,1,104.0689,30.7008,22
869,1,104.1349,30.6225,22
870,1,103.9366,30.5784,22
871,1,104.0705,30.5146,22
872,1,103.9338,30.5721,21
873,1,104.0187,30.6289,21
874,1,104.0435,30.7187,21
875,1,103.9188,30.8071,21
876,1,104.1108,30.7185,21
877,1,104.0864,30.7173,21
878,1,104.1076,30.6046,21
879,1,104.0618,30.7004,21
880,1,104.0518,30.7137,21
881,1,104.2471,30.5724,21
882,1,104.1191,30.677,20
883,1,104.1202,30.6883,20
